     0.500     0.500  0.8861867097670133
     0.500     1.500  0.8852961870962281
     0.500     2.500  0.8834320605180921
     0.500     3.500  0.8800805630028886
     0.500     4.500  0.8758707874228399
     0.500     5.500  0.8707285428781966
     0.500     6.500  0.8648544772913529
     0.500     7.500  0.8583668308020789
     0.500     8.500  0.8507815130739325
     0.500     9.500  0.8423092952403004
     0.500    10.500  0.8339919487083156
     0.500    11.500  0.8257052031721395
     0.500    12.500  0.8168759703153133
     0.500    13.500  0.8075326670929762
     0.500    14.500  0.7990124626183102
     0.500    15.500  0.7905130632620031
     0.500    16.500  0.7811615346406579
     0.500    17.500  0.7715345707373896
     0.500    18.500  0.7624663613853858
     0.500    19.500  0.7537724908864502
     0.500    20.500  0.7438821732748820
     0.500    21.500  0.7331338895366426
     0.500    22.500  0.7243451756001452
     0.500    23.500  0.7159193897247991
     0.500    24.500  0.7047056175521468
     0.500    25.500  0.6954376601192311
     0.500    26.500  0.6873992410909672
     0.500    27.500  0.6760527238097170
     0.500    28.500  0.6659212498430438
     0.500    29.500  0.6577082087547639
     0.500    30.500  0.6478009567389635
     0.500    31.500  0.6375736585133205
     0.500    32.500  0.6284001228461843
     0.500    33.500  0.6186086218965603
     0.500    34.500  0.6080229571438461
     0.500    35.500  0.5998339240693926
     0.500    36.500  0.5901046984741686
     0.500    37.500  0.5793735328762315
     0.500    38.500  0.5716554400164467
     0.500    39.500  0.5622985563536632
     0.500    40.500  0.5511892416948194
     0.500    41.500  0.5427838484891073
     0.500    42.500  0.5344077226881657
     0.500    43.500  0.5227555078407272
     0.500    44.500  0.5138370205836379
     0.500    45.500  0.5054532923530721
     0.500    46.500  0.4948643920935121
     0.500    47.500  0.4861793275527789
     0.500    48.500  0.4774769020197019
     0.500    49.500  0.4664900591740021
     0.500    50.500  0.4576165811484239
     0.500    51.500  0.4498233254594794
     0.500    52.500  0.4391776124838539
     0.500    53.500  0.4295098710084109
     0.500    54.500  0.4211570937199756
     0.500    55.500  0.4120009552237759
     0.500    56.500  0.4016754765470701
     0.500    57.500  0.3924748658582762
     0.500    58.500  0.3836606394912627
     0.500    59.500  0.3735121227282126
     0.500    60.500  0.3633289235920833
     0.500    61.500  0.3551851312776677
     0.500    62.500  0.3467913063499283
     0.500    63.500  0.3366267973422190
     0.500    64.500  0.3278765223217687
     0.500    65.500  0.3199791364999180
     0.500    66.500  0.3089036827581929
     0.500    67.500  0.2994356917348456
     0.500    68.500  0.2921583454923856
     0.500    69.500  0.2820493080282999
     0.500    70.500  0.2717661825422197
     0.500    71.500  0.2640279077958307
     0.500    72.500  0.2544037111121181
     0.500    73.500  0.2424221694278296
     0.500    74.500  0.2356719145134221
     0.500    75.500  0.2264013684117182
     0.500    76.500  0.2151383331771135
     0.500    77.500  0.2083509724867625
     0.500    78.500  0.2000776001708813
     0.500    79.500  0.1884841367352380
     0.500    80.500  0.1800303103116631
     0.500    81.500  0.1720528649343899
     0.500    82.500  0.1610356221254420
     0.500    83.500  0.1523367553120517
     0.500    84.500  0.1447785161521003
     0.500    85.500  0.1338080156966066
     0.500    86.500  0.1241187418143901
     0.500    87.500  0.1159091704997430
     0.500    88.500  0.1057156419265364
     0.500    89.500  0.0963079628239558
     0.500    90.500  0.0881415210367640
     0.500    91.500  0.0778138246437750
     0.500    92.500  0.0684655350533573
     0.500    93.500  0.0612703284501099
     0.500    94.500  0.0514473144918492
     0.500    95.500  0.0405836696783685
     0.500    96.500  0.0318534981635266
     0.500    97.500  0.0234635587791319
     0.500    98.500  0.0133809315020943
     0.500    99.500  0.0041289970079695
     1.500     0.500  0.8877213979581405
     1.500     1.500  0.8865361535471549
     1.500     2.500  0.8839845165178504
     1.500     3.500  0.8802479470117410
     1.500     4.500  0.8768082323751248
     1.500     5.500  0.8719702459513424
     1.500     6.500  0.8651668006362214
     1.500     7.500  0.8581566389256594
     1.500     8.500  0.8512282073865928
     1.500     9.500  0.8432133119088528
     1.500    10.500  0.8344105441680836
     1.500    11.500  0.8257988139206138
     1.500    12.500  0.8180714631239644
     1.500    13.500  0.8096323289651399
     1.500    14.500  0.7998767209424108
     1.500    15.500  0.7904219278573394
     1.500    16.500  0.7815350926758756
     1.500    17.500  0.7723491498158634
     1.500    18.500  0.7627546476708684
     1.500    19.500  0.7529692078624073
     1.500    20.500  0.7431935687171200
     1.500    21.500  0.7334266126029928
     1.500    22.500  0.7242658738155754
     1.500    23.500  0.7147474774394725
     1.500    24.500  0.7042424788887236
     1.500    25.500  0.6952021535975116
     1.500    26.500  0.6864648231852378
     1.500    27.500  0.6758110744617251
     1.500    28.500  0.6658614451113547
     1.500    29.500  0.6572019758552837
     1.500    30.500  0.6471460204183503
     1.500    31.500  0.6374748973268946
     1.500    32.500  0.6288217992644811
     1.500    33.500  0.6188428382197070
     1.500    34.500  0.6085255560108265
     1.500    35.500  0.5995278275973626
     1.500    36.500  0.5899501154199219
     1.500    37.500  0.5801949216970306
     1.500    38.500  0.5715086083502736
     1.500    39.500  0.5617584712735659
     1.500    40.500  0.5515750222022421
     1.500    41.500  0.5430026716808423
     1.500    42.500  0.5334794240229889
     1.500    43.500  0.5229039002760356
     1.500    44.500  0.5143552633673367
     1.500    45.500  0.5051886810431533
     1.500    46.500  0.4950132523264706
     1.500    47.500  0.4862032746628945
     1.500    48.500  0.4771228593268351
     1.500    49.500  0.4665797528547411
     1.500    50.500  0.4577256453202874
     1.500    51.500  0.4497736354146617
     1.500    52.500  0.4397698956909729
     1.500    53.500  0.4298779023754256
     1.500    54.500  0.4207086970804565
